OrderId,Product,QuantityOrdered,PriceEach,OrderDate,CityStore,Category,OrderStatus
217165,27in 4K Gaming Monitor,5,389.99,6/14/2019,Boston,Monitor,Completed
256382,Lightning Charging Cable,6,14.95,9/29/2019,Los Angeles,Cable,Completed
187940,Wired Headphones,9,11.99,4/30/2019,Los Angeles,Headphones,Completed
258073,20in Monitor,3,109.99,9/4/2019,San Francisco,Monitor,Completed
272611,Apple Airpods Headphones,16,15000,10/30/2019,Dallas,Headphones,Completed
300678,Apple Airpods Headphones,6,15000,12/8/2019,San Francisco,Headphones,Completed
157524,ThinkPad Laptop,12,999.99,2/15/2019,New York City,Laptop,Cancelled
246664,Lightning Charging Cable,4,14.95,8/21/2019,San Francisco,Cable,Completed
314308,Wired Headphones,8,11.99,12/18/2019,New York City,Headphones,Completed
188598,USB-C Charging Cable,3,11.95,4/12/2019,San Francisco,Cable,Completed
170779,Wired Headphones,20,11.99,3/22/2019,Dallas,Headphones,Completed
283514,Bose SoundSport Headphones,3,99.99,11/11/2019,New York City,Headphones,Completed
314171,Wired Headphones,3,11.99,12/22/2019,Boston,Headphones,Completed
155711,Vareebadd Phone,5,40000,2/11/2019,Dallas,Phone,Cancelled
233701,AA Batteries (4-pack),6,3.84,7/24/2019,Los Angeles,Batteries,Completed
314564,Lightning Charging Cable,9,14.95,12/3/2019,Boston,Cable,Completed
166325,AAA Batteries (4-pack),20,2.99,3/15/2019,Boston,Batteries,Completed
149539,Lightning Charging Cable,3,14.95,1/4/2019,Boston,Cable,Completed
262792,27in 4K Gaming Monitor,8,389.99,10/29/2019,Dallas,Monitor,Completed
270670,Wired Headphones,12,11.99,10/20/2019,Dallas,Headphones,Completed
207346,27in FHD Monitor,15,149.99,5/3/2019,New York City,Monitor,Cancelled
181929,Google Phone,1,60000,4/13/2019,Dallas,Phone,Completed
170517,Lightning Charging Cable,15,14.95,3/9/2019,Los Angeles,Cable,Cancelled
305138,AA Batteries (4-pack),45,3.84,12/16/2019,San Francisco,Batteries,Completed
164229,Google Phone,1,60000,3/30/2019,Boston,Phone,Completed
206685,Wired Headphones,6,11.99,5/20/2019,Los Angeles,Headphones,Completed
292797,Apple Airpods Headphones,12,15000,11/22/2019,Dallas,Headphones,Completed
259395,Bose SoundSport Headphones,10,99.99,10/13/2019,San Francisco,Headphones,Completed
204854,27in FHD Monitor,16,149.99,5/8/2019,New York City,Monitor,Completed
277330,AA Batteries (4-pack),3,3.84,10/18/2019,Dallas,Batteries,Completed
293863,AA Batteries (4-pack),16,3.84,11/9/2019,Boston,Batteries,In Progress
225957,AAA Batteries (4-pack),5,2.99,7/14/2019,Dallas,Batteries,Completed
196211,Apple Airpods Headphones,6,15000,5/18/2019,San Francisco,Headphones,Cancelled
145094,27in FHD Monitor,1,149.99,1/30/2019,Boston,Monitor,Cancelled
241942,Lightning Charging Cable,10,14.95,8/26/2019,New York City,Cable,Completed
143632,Wired Headphones,15,11.99,1/8/2019,Los Angeles,Headphones,Completed
270268,Bose SoundSport Headphones,20,99.99,10/26/2019,San Francisco,Headphones,Completed
305528,AAA Batteries (4-pack),60,2.99,12/31/2019,New York City,Batteries,In Progress
243928,Wired Headphones,40,11.99,8/19/2019,Boston,Headphones,Completed
268306,Bose SoundSport Headphones,5,99.99,10/24/2019,Boston,Headphones,Completed
317446,34in Ultrawide Monitor,6,379.99,12/6/2019,New York City,Monitor,Completed
315737,USB-C Charging Cable,9,11.95,12/9/2019,San Francisco,Cable,Completed
166849,AA Batteries (4-pack),6,3.84,3/5/2019,New York City,Batteries,Completed
297403,Wired Headphones,3,11.99,12/30/2019,Dallas,Headphones,Completed
242210,USB-C Charging Cable,10,11.95,8/11/2019,San Francisco,Cable,In Progress
172476,AA Batteries (4-pack),6,3.84,3/26/2019,San Francisco,Batteries,Completed
288078,USB-C Charging Cable,4,11.95,11/26/2019,Boston,Cable,Completed
222944,27in FHD Monitor,2,149.99,7/7/2019,Boston,Monitor,Cancelled
240382,Apple Airpods Headphones,25,15000,8/25/2019,New York City,Headphones,Completed
268026,Apple Airpods Headphones,2,15000,10/10/2019,New York City,Headphones,Completed
151629,Macbook Pro Laptop,12,1.7,2/26/2019,Dallas,Laptop,In Progress
315219,AAA Batteries (4-pack),10,2.99,12/20/2019,San Francisco,Batteries,Completed
290311,USB-C Charging Cable,6,11.95,11/7/2019,Boston,Cable,Completed
242332,Apple Airpods Headphones,5,15000,8/24/2019,Dallas,Headphones,Completed
218213,Bose SoundSport Headphones,15,99.99,6/12/2019,Dallas,Headphones,Completed
289019,USB-C Charging Cable,25,11.95,11/23/2019,Dallas,Cable,Completed
201850,AA Batteries (4-pack),5,3.84,5/4/2019,Dallas,Batteries,Cancelled
318887,Google Phone,5,60000,12/11/2019,Dallas,Phone,Completed
253753,27in 4K Gaming Monitor,6,389.99,9/10/2019,San Francisco,Monitor,Cancelled
155315,AAA Batteries (4-pack),30,2.99,2/17/2019,Los Angeles,Batteries,In Progress
212053,Google Phone,4,60000,6/23/2019,New York City,Phone,Completed
305531,AA Batteries (4-pack),16,3.84,12/31/2019,Dallas,Batteries,Completed
224379,20in Monitor,12,109.99,7/4/2019,San Francisco,Monitor,In Progress
141292,AAA Batteries (4-pack),10,2.99,1/21/2019,New York City,Batteries,Completed
302250,Apple Airpods Headphones,20,15000,12/10/2019,Los Angeles,Headphones,Completed
149542,USB-C Charging Cable,50,11.95,1/23/2019,New York City,Cable,In Progress
308017,Apple Airpods Headphones,3,15000,12/7/2019,New York City,Headphones,Completed
237375,USB-C Charging Cable,12,11.95,8/4/2019,Dallas,Cable,Completed
182036,27in FHD Monitor,12,149.99,4/10/2019,San Francisco,Monitor,Completed
210895,Bose SoundSport Headphones,25,99.99,6/28/2019,New York City,Headphones,Completed
161323,AA Batteries (4-pack),16,3.84,2/21/2019,Dallas,Batteries,Completed
173649,Flatscreen TV,8,30000,3/18/2019,Boston,TV,Completed
313772,AAA Batteries (4-pack),30,2.99,12/19/2019,Boston,Batteries,Completed
244821,Macbook Pro Laptop,2,1.7,8/19/2019,Boston,Laptop,Completed
269476,USB-C Charging Cable,4,11.95,10/2/2019,Los Angeles,Cable,Completed
209585,AA Batteries (4-pack),2,3.84,5/16/2019,Boston,Batteries,Completed
185835,Macbook Pro Laptop,12,1.7,4/5/2019,Los Angeles,Laptop,Completed
316547,Vareebadd Phone,9,40000,12/26/2019,San Francisco,Phone,Completed
318491,AAA Batteries (4-pack),4,2.99,12/13/2019,Boston,Batteries,Completed
235392,AAA Batteries (4-pack),4,2.99,7/19/2019,San Francisco,Batteries,Completed
260556,AAA Batteries (4-pack),18,2.99,10/14/2019,Boston,Batteries,Completed
188607,AAA Batteries (4-pack),8,2.99,4/8/2019,San Francisco,Batteries,Completed
148500,AA Batteries (4-pack),5,3.84,1/17/2019,San Francisco,Batteries,Completed
296230,USB-C Charging Cable,2,11.95,12/29/2019,San Francisco,Cable,Completed
218612,ThinkPad Laptop,4,999.99,6/29/2019,Los Angeles,Laptop,In Progress
186773,Lightning Charging Cable,2,14.95,4/13/2019,San Francisco,Cable,Completed
312066,iPhone,4,70000,12/12/2019,Dallas,Phone,Completed
259907,Apple Airpods Headphones,8,15000,10/12/2019,San Francisco,Headphones,Cancelled
310116,Wired Headphones,15,11.99,12/18/2019,New York City,Headphones,Completed
200653,Google Phone,8,60000,5/29/2019,New York City,Phone,Completed
302235,Wired Headphones,8,11.99,12/30/2019,Los Angeles,Headphones,Cancelled
181780,Apple Airpods Headphones,4,15000,4/21/2019,Boston,Headphones,Cancelled
254146,USB-C Charging Cable,8,11.95,9/13/2019,Los Angeles,Cable,In Progress
246798,Apple Airpods Headphones,5,15000,8/13/2019,New York City,Headphones,Completed
209061,Lightning Charging Cable,4,14.95,5/22/2019,San Francisco,Cable,Completed
314168,ThinkPad Laptop,8,999.99,12/2/2019,Los Angeles,Laptop,Completed
314829,Wired Headphones,8,11.99,12/10/2019,San Francisco,Headphones,Completed
167376,34in Ultrawide Monitor,10,379.99,3/31/2019,Dallas,Monitor,Completed
273540,27in 4K Gaming Monitor,3,389.99,10/24/2019,Dallas,Monitor,Cancelled
290445,Apple Airpods Headphones,6,15000,11/23/2019,Los Angeles,Headphones,Completed
294107,USB-C Charging Cable,8,11.95,11/17/2019,San Francisco,Cable,Completed
220723,Wired Headphones,8,11.99,6/11/2019,Boston,Headphones,Cancelled
244297,AA Batteries (4-pack),10,3.84,8/20/2019,Boston,Batteries,Completed
288361,iPhone,6,70000,11/18/2019,Los Angeles,Phone,Completed
281144,Lightning Charging Cable,3,14.95,11/10/2019,New York City,Cable,Cancelled
236571,Lightning Charging Cable,8,14.95,7/14/2019,New York City,Cable,Completed
208668,27in 4K Gaming Monitor,12,389.99,5/12/2019,Los Angeles,Monitor,Completed
158971,AAA Batteries (4-pack),4,2.99,2/10/2019,Boston,Batteries,Completed
203008,AA Batteries (4-pack),6,3.84,5/7/2019,New York City,Batteries,Cancelled
287441,27in 4K Gaming Monitor,16,389.99,11/20/2019,Los Angeles,Monitor,In Progress
295810,Lightning Charging Cable,4,14.95,12/17/2019,Dallas,Cable,In Progress
203020,iPhone,9,70000,5/30/2019,Dallas,Phone,Completed
302241,Bose SoundSport Headphones,3,99.99,12/1/2019,New York City,Headphones,Completed
280230,34in Ultrawide Monitor,4,379.99,11/23/2019,San Francisco,Monitor,Completed
164622,34in Ultrawide Monitor,10,379.99,3/28/2019,Boston,Monitor,Completed
212208,AA Batteries (4-pack),6,3.84,6/18/2019,Los Angeles,Batteries,Completed
297915,AA Batteries (4-pack),25,3.84,12/4/2019,Boston,Batteries,Cancelled
220592,34in Ultrawide Monitor,2,379.99,6/8/2019,New York City,Monitor,Completed
154246,Bose SoundSport Headphones,15,99.99,2/10/2019,Los Angeles,Headphones,Completed
248885,USB-C Charging Cable,10,11.95,9/15/2019,Dallas,Cable,Completed
244976,USB-C Charging Cable,1,11.95,8/9/2019,San Francisco,Cable,Completed
210633,USB-C Charging Cable,8,11.95,6/10/2019,Dallas,Cable,Completed
279048,USB-C Charging Cable,1,11.95,11/23/2019,Dallas,Cable,Cancelled
155181,Lightning Charging Cable,4,14.95,2/6/2019,Boston,Cable,Completed
242222,Bose SoundSport Headphones,15,99.99,8/9/2019,Dallas,Headphones,In Progress
146523,Flatscreen TV,15,30000,1/23/2019,Dallas,TV,Completed
298960,Macbook Pro Laptop,20,1.7,12/21/2019,San Francisco,Laptop,Completed
245619,Flatscreen TV,8,30000,8/13/2019,San Francisco,TV,Completed
232516,Wired Headphones,15,11.99,7/24/2019,San Francisco,Headphones,Completed
195282,USB-C Charging Cable,12,11.95,5/28/2019,New York City,Cable,Completed
284035,AA Batteries (4-pack),8,3.84,11/27/2019,New York City,Batteries,Cancelled
309339,USB-C Charging Cable,12,11.95,12/2/2019,San Francisco,Cable,Completed
226868,AAA Batteries (4-pack),20,2.99,7/13/2019,New York City,Batteries,Completed
156473,AAA Batteries (4-pack),10,2.99,2/10/2019,Boston,Batteries,Completed
258737,Lightning Charging Cable,9,14.95,9/18/2019,New York City,Cable,Completed
222289,Lightning Charging Cable,12,14.95,6/6/2019,San Francisco,Cable,In Progress
246265,AAA Batteries (4-pack),8,2.99,8/25/2019,San Francisco,Batteries,Completed
170389,Wired Headphones,6,11.99,3/5/2019,Dallas,Headphones,Completed
260553,Macbook Pro Laptop,12,1.7,10/21/2019,Los Angeles,Laptop,Completed
227410,Wired Headphones,6,11.99,7/3/2019,San Francisco,Headphones,Completed
209698,Apple Airpods Headphones,6,15000,5/15/2019,San Francisco,Headphones,Cancelled
191742,Wired Headphones,10,11.99,4/3/2019,Boston,Headphones,In Progress
194380,Apple Airpods Headphones,8,15000,5/5/2019,Dallas,Headphones,Completed
177582,Wired Headphones,8,11.99,4/16/2019,Dallas,Headphones,In Progress
225046,AA Batteries (4-pack),8,3.84,7/9/2019,Boston,Batteries,Completed
293336,Flatscreen TV,20,30000,11/25/2019,Boston,TV,In Progress
213116,20in Monitor,6,109.99,6/17/2019,San Francisco,Monitor,Completed
298323,34in Ultrawide Monitor,3,379.99,12/18/2019,Los Angeles,Monitor,Completed
186767,Apple Airpods Headphones,5,15000,4/21/2019,New York City,Headphones,Completed
308946,Wired Headphones,2,11.99,12/20/2019,San Francisco,Headphones,In Progress
202350,iPhone,8,70000,5/12/2019,San Francisco,Phone,Completed
186621,AA Batteries (4-pack),3,3.84,4/9/2019,Dallas,Batteries,Completed
245744,USB-C Charging Cable,15,11.95,8/14/2019,Los Angeles,Cable,Completed
187276,Apple Airpods Headphones,4,15000,4/7/2019,Los Angeles,Headphones,Completed
170913,Bose SoundSport Headphones,6,99.99,3/18/2019,San Francisco,Headphones,Completed
177865,Apple Airpods Headphones,12,15000,4/4/2019,Los Angeles,Headphones,Completed
163300,AA Batteries (4-pack),60,3.84,3/6/2019,New York City,Batteries,Completed
248894,Apple Airpods Headphones,12,15000,9/5/2019,Boston,Headphones,Cancelled
163815,AA Batteries (4-pack),40,3.84,3/19/2019,Boston,Batteries,Completed
230953,Apple Airpods Headphones,2,15000,7/14/2019,Dallas,Headphones,Completed
263191,AA Batteries (4-pack),6,3.84,10/29/2019,Boston,Batteries,Completed
239593,ThinkPad Laptop,3,999.99,8/30/2019,New York City,Laptop,Completed
250347,AAA Batteries (4-pack),40,2.99,9/3/2019,Los Angeles,Batteries,Cancelled
298585,27in 4K Gaming Monitor,2,389.99,12/29/2019,Los Angeles,Monitor,Completed
188872,27in FHD Monitor,8,149.99,4/18/2019,Boston,Monitor,Completed
235136,AAA Batteries (4-pack),9,2.99,7/21/2019,Boston,Batteries,In Progress
316267,Wired Headphones,4,11.99,12/18/2019,Boston,Headphones,In Progress
195419,Lightning Charging Cable,8,14.95,5/21/2019,San Francisco,Cable,Completed
213515,Apple Airpods Headphones,5,15000,6/19/2019,San Francisco,Headphones,Cancelled
227529,27in FHD Monitor,2,149.99,7/30/2019,Dallas,Monitor,Completed
256769,27in FHD Monitor,9,149.99,9/23/2019,Dallas,Monitor,Cancelled
142063,AAA Batteries (4-pack),3,2.99,1/1/2019,Dallas,Batteries,Cancelled
254801,Lightning Charging Cable,6,14.95,9/9/2019,New York City,Cable,Completed
203556,Lightning Charging Cable,10,14.95,5/7/2019,Dallas,Cable,Completed
235651,iPhone,15,70000,7/20/2019,Dallas,Phone,Completed
268297,Wired Headphones,10,11.99,10/30/2019,Dallas,Headphones,In Progress
180083,AAA Batteries (4-pack),15,2.99,4/13/2019,Boston,Batteries,Completed
146002,AAA Batteries (4-pack),3,2.99,1/20/2019,Dallas,Batteries,Completed
298052,AA Batteries (4-pack),3,3.84,12/11/2019,Los Angeles,Batteries,Completed
303438,AA Batteries (4-pack),12,3.84,12/5/2019,San Francisco,Batteries,Completed
255322,Wired Headphones,6,11.99,9/28/2019,Dallas,Headphones,Completed
308803,AAA Batteries (4-pack),3,2.99,12/13/2019,Los Angeles,Batteries,Completed
200784,AA Batteries (4-pack),2,3.84,5/7/2019,New York City,Batteries,Completed
216001,34in Ultrawide Monitor,12,379.99,6/16/2019,New York City,Monitor,Completed
158072,USB-C Charging Cable,16,11.95,2/24/2019,New York City,Cable,Completed
270649,27in 4K Gaming Monitor,15,389.99,10/22/2019,San Francisco,Monitor,Completed
208918,USB-C Charging Cable,25,11.95,5/29/2019,Los Angeles,Cable,Cancelled
208528,Bose SoundSport Headphones,20,99.99,5/24/2019,Boston,Headphones,In Progress
196729,AA Batteries (4-pack),20,3.84,5/2/2019,Los Angeles,Batteries,Completed
264745,Google Phone,12,60000,10/21/2019,San Francisco,Phone,Completed
283764,Flatscreen TV,12,30000,11/5/2019,New York City,TV,Completed
237750,AAA Batteries (4-pack),12,2.99,8/8/2019,New York City,Batteries,In Progress
281933,USB-C Charging Cable,6,11.95,11/24/2019,Dallas,Cable,Completed
213122,USB-C Charging Cable,16,11.95,6/6/2019,San Francisco,Cable,Completed
284431,Apple Airpods Headphones,12,15000,11/21/2019,Los Angeles,Headphones,Completed
238414,AAA Batteries (4-pack),16,2.99,8/1/2019,Dallas,Batteries,Completed
240507,Macbook Pro Laptop,4,1.7,8/12/2019,Los Angeles,Laptop,Completed
144436,20in Monitor,6,109.99,1/10/2019,Boston,Monitor,In Progress
156622,Apple Airpods Headphones,1,15000,2/17/2019,Dallas,Headphones,Completed
275901,Wired Headphones,2,11.99,10/6/2019,Dallas,Headphones,Completed
237896,27in 4K Gaming Monitor,1,389.99,8/18/2019,Dallas,Monitor,Completed
162386,Lightning Charging Cable,12,14.95,3/11/2019,Dallas,Cable,Completed
158840,Lightning Charging Cable,2,14.95,2/20/2019,Los Angeles,Cable,Completed
181265,Lightning Charging Cable,4,14.95,4/28/2019,Boston,Cable,In Progress
148628,USB-C Charging Cable,4,11.95,1/13/2019,Boston,Cable,Completed
292017,AA Batteries (4-pack),50,3.84,11/24/2019,New York City,Batteries,Completed
260300,USB-C Charging Cable,20,11.95,10/28/2019,Dallas,Cable,Completed
316654,Wired Headphones,6,11.99,12/24/2019,Los Angeles,Headphones,Cancelled
287822,USB-C Charging Cable,20,11.95,11/25/2019,Boston,Cable,Completed
258469,Vareebadd Phone,2,40000,9/8/2019,Los Angeles,Phone,Completed
214292,iPhone,6,70000,6/4/2019,Los Angeles,Phone,Completed
144174,27in 4K Gaming Monitor,8,389.99,1/25/2019,Los Angeles,Monitor,Completed
197384,AAA Batteries (4-pack),30,2.99,5/30/2019,Dallas,Batteries,Completed
236562,Apple Airpods Headphones,8,15000,7/29/2019,San Francisco,Headphones,Completed
304358,iPhone,20,70000,12/7/2019,Dallas,Phone,Completed
293732,USB-C Charging Cable,1,11.95,11/20/2019,New York City,Cable,Completed
284952,Apple Airpods Headphones,12,15000,11/7/2019,San Francisco,Headphones,Completed
144701,34in Ultrawide Monitor,9,379.99,1/24/2019,Los Angeles,Monitor,Completed
287423,27in 4K Gaming Monitor,5,389.99,11/12/2019,New York City,Monitor,Completed
240647,Google Phone,10,60000,8/24/2019,San Francisco,Phone,Completed
171958,AA Batteries (4-pack),4,3.84,3/14/2019,Dallas,Batteries,Completed
170648,20in Monitor,20,109.99,3/21/2019,New York City,Monitor,Completed
187413,27in FHD Monitor,12,149.99,4/7/2019,Boston,Monitor,Completed
174703,AA Batteries (4-pack),12,3.84,3/15/2019,Dallas,Batteries,Cancelled
269333,AAA Batteries (4-pack),12,2.99,10/20/2019,Dallas,Batteries,Completed
154267,Bose SoundSport Headphones,6,99.99,2/5/2019,New York City,Headphones,Completed
279447,USB-C Charging Cable,3,11.95,11/19/2019,New York City,Cable,Completed
219806,USB-C Charging Cable,1,11.95,6/30/2019,Dallas,Cable,Completed
172610,Google Phone,12,60000,3/19/2019,Boston,Phone,Completed
294384,USB-C Charging Cable,15,11.95,11/27/2019,San Francisco,Cable,Completed
184415,AAA Batteries (4-pack),16,2.99,4/3/2019,Dallas,Batteries,Completed
258996,Apple Airpods Headphones,15,15000,9/7/2019,New York City,Headphones,Completed
260157,USB-C Charging Cable,12,11.95,10/4/2019,San Francisco,Cable,Completed
266844,AA Batteries (4-pack),8,3.84,10/19/2019,Dallas,Batteries,Completed
156214,Vareebadd Phone,15,40000,2/23/2019,New York City,Phone,Completed
146249,AA Batteries (4-pack),12,3.84,1/8/2019,Boston,Batteries,Completed
152671,Macbook Pro Laptop,3,1.7,2/15/2019,Los Angeles,Laptop,Completed
188345,iPhone,25,70000,4/3/2019,Dallas,Phone,Completed
257692,USB-C Charging Cable,15,11.95,9/17/2019,New York City,Cable,Completed
214676,Lightning Charging Cable,20,14.95,6/5/2019,Boston,Cable,Completed
178380,Wired Headphones,6,11.99,4/20/2019,Los Angeles,Headphones,Completed
165786,AAA Batteries (4-pack),9,2.99,3/7/2019,Boston,Batteries,Cancelled
254807,Lightning Charging Cable,10,14.95,9/12/2019,San Francisco,Cable,Completed
234210,34in Ultrawide Monitor,16,379.99,7/17/2019,Dallas,Monitor,Cancelled
252437,34in Ultrawide Monitor,10,379.99,9/22/2019,New York City,Monitor,Cancelled
201591,Apple Airpods Headphones,5,15000,5/28/2019,Los Angeles,Headphones,Cancelled
300815,Apple Airpods Headphones,20,15000,12/24/2019,Boston,Headphones,Completed
233957,27in 4K Gaming Monitor,5,389.99,7/8/2019,Boston,Monitor,Completed
220571,Apple Airpods Headphones,3,15000,6/3/2019,Los Angeles,Headphones,Cancelled
280212,AA Batteries (4-pack),8,3.84,11/4/2019,Dallas,Batteries,Completed
242088,Apple Airpods Headphones,25,15000,8/12/2019,San Francisco,Headphones,Completed
299508,AA Batteries (4-pack),30,3.84,12/14/2019,San Francisco,Batteries,Completed
167635,Macbook Pro Laptop,10,1.7,3/29/2019,Dallas,Laptop,Completed
264876,Flatscreen TV,3,30000,10/18/2019,New York City,TV,In Progress
186627,Vareebadd Phone,12,40000,4/20/2019,Los Angeles,Phone,Completed
219800,AA Batteries (4-pack),25,3.84,6/22/2019,Boston,Batteries,In Progress
142605,AA Batteries (4-pack),6,3.84,1/17/2019,Boston,Batteries,Completed
173917,20in Monitor,5,109.99,3/23/2019,Los Angeles,Monitor,Cancelled
225689,Wired Headphones,1,11.99,7/3/2019,Los Angeles,Headphones,Completed
153070,Lightning Charging Cable,5,14.95,2/12/2019,Boston,Cable,Completed
253360,Lightning Charging Cable,5,14.95,9/3/2019,San Francisco,Cable,Completed
275502,20in Monitor,4,109.99,10/25/2019,New York City,Monitor,Completed
231718,AAA Batteries (4-pack),4,2.99,7/8/2019,Dallas,Batteries,Cancelled
191888,Lightning Charging Cable,15,14.95,4/21/2019,San Francisco,Cable,Completed
253866,Lightning Charging Cable,15,14.95,9/9/2019,Dallas,Cable,Completed
170520,USB-C Charging Cable,3,11.95,3/28/2019,Boston,Cable,Cancelled
292538,USB-C Charging Cable,3,11.95,11/22/2019,Dallas,Cable,Completed
223066,Macbook Pro Laptop,8,1.7,7/16/2019,Boston,Laptop,In Progress
142206,Macbook Pro Laptop,1,1.7,1/2/2019,Los Angeles,Laptop,Completed
145996,Bose SoundSport Headphones,1,99.99,1/26/2019,Boston,Headphones,Completed
198825,20in Monitor,10,109.99,5/19/2019,Los Angeles,Monitor,In Progress
158596,Apple Airpods Headphones,1,15000,2/6/2019,Boston,Headphones,Completed
224647,USB-C Charging Cable,10,11.95,7/26/2019,San Francisco,Cable,Completed
241022,ThinkPad Laptop,10,999.99,8/16/2019,Dallas,Laptop,Cancelled
304864,Wired Headphones,12,11.99,12/2/2019,Dallas,Headphones,Completed
238804,Lightning Charging Cable,4,14.95,8/20/2019,New York City,Cable,Completed
208120,27in 4K Gaming Monitor,4,389.99,5/29/2019,New York City,Monitor,Completed
214560,Google Phone,3,60000,6/1/2019,Dallas,Phone,Completed
215864,27in FHD Monitor,15,149.99,6/21/2019,New York City,Monitor,Completed
180336,AAA Batteries (4-pack),20,2.99,4/19/2019,Los Angeles,Batteries,Completed
164482,Apple Airpods Headphones,3,15000,3/22/2019,San Francisco,Headphones,Completed
236059,AA Batteries (4-pack),6,3.84,7/28/2019,Dallas,Batteries,Completed
265031,Apple Airpods Headphones,4,15000,10/14/2019,San Francisco,Headphones,Completed
279042,Wired Headphones,8,11.99,11/6/2019,Boston,Headphones,Completed
171821,AA Batteries (4-pack),4,3.84,3/27/2019,Los Angeles,Batteries,Cancelled
302378,AAA Batteries (4-pack),20,2.99,12/14/2019,New York City,Batteries,Completed
160031,20in Monitor,20,109.99,2/17/2019,Boston,Monitor,Completed
292288,20in Monitor,6,109.99,11/3/2019,Los Angeles,Monitor,Cancelled
255596,USB-C Charging Cable,1,11.95,9/11/2019,Los Angeles,Cable,Cancelled
179285,34in Ultrawide Monitor,4,379.99,4/3/2019,Boston,Monitor,Completed
251925,34in Ultrawide Monitor,6,379.99,9/17/2019,Boston,Monitor,Completed
169201,AAA Batteries (4-pack),4,2.99,3/2/2019,New York City,Batteries,Completed
156101,Wired Headphones,8,11.99,2/24/2019,Boston,Headphones,Completed
301580,Wired Headphones,3,11.99,12/23/2019,Boston,Headphones,Completed
249150,AA Batteries (4-pack),5,3.84,9/29/2019,Boston,Batteries,Completed
243389,Flatscreen TV,10,30000,8/22/2019,Los Angeles,TV,Completed
285205,Apple Airpods Headphones,15,15000,11/27/2019,Boston,Headphones,Completed
193853,USB-C Charging Cable,5,11.95,4/25/2019,San Francisco,Cable,Cancelled
296218,AA Batteries (4-pack),12,3.84,12/28/2019,Los Angeles,Batteries,Completed
258347,Bose SoundSport Headphones,4,99.99,9/20/2019,Dallas,Headphones,Completed
255965,Lightning Charging Cable,6,14.95,9/12/2019,San Francisco,Cable,In Progress
265939,Vareebadd Phone,6,40000,10/14/2019,Boston,Phone,Completed
298317,USB-C Charging Cable,15,11.95,12/30/2019,Dallas,Cable,In Progress
150968,AA Batteries (4-pack),4,3.84,2/12/2019,San Francisco,Batteries,In Progress
175355,Wired Headphones,9,11.99,3/30/2019,Boston,Headphones,Cancelled
185719,AA Batteries (4-pack),4,3.84,4/24/2019,New York City,Batteries,Completed
194618,27in FHD Monitor,20,149.99,5/3/2019,Boston,Monitor,Cancelled
177716,Lightning Charging Cable,4,14.95,4/30/2019,New York City,Cable,Completed
278923,AA Batteries (4-pack),20,3.84,11/4/2019,Boston,Batteries,Completed
179416,AAA Batteries (4-pack),4,2.99,4/11/2019,Los Angeles,Batteries,Completed
302256,Wired Headphones,4,11.99,12/10/2019,New York City,Headphones,Cancelled
179693,27in FHD Monitor,3,149.99,4/25/2019,New York City,Monitor,Completed
268166,Lightning Charging Cable,24,14.95,10/16/2019,Dallas,Cable,Completed
257549,AAA Batteries (4-pack),4,2.99,9/11/2019,Los Angeles,Batteries,In Progress
316657,AAA Batteries (4-pack),4,2.99,12/15/2019,Boston,Batteries,Completed
305775,Wired Headphones,3,11.99,12/20/2019,New York City,Headphones,Cancelled
188863,AAA Batteries (4-pack),15,2.99,4/20/2019,Dallas,Batteries,Completed
258859,27in 4K Gaming Monitor,4,389.99,9/30/2019,Boston,Monitor,Completed
280745,27in 4K Gaming Monitor,12,389.99,11/21/2019,Boston,Monitor,Completed
297132,Lightning Charging Cable,6,14.95,12/17/2019,San Francisco,Cable,Completed
254658,20in Monitor,1,109.99,9/15/2019,Dallas,Monitor,Completed
210478,ThinkPad Laptop,10,999.99,6/8/2019,Boston,Laptop,Completed
163315,Lightning Charging Cable,3,14.95,3/15/2019,New York City,Cable,Completed
306975,AAA Batteries (4-pack),8,2.99,12/21/2019,San Francisco,Batteries,Completed
237884,27in FHD Monitor,10,149.99,8/11/2019,San Francisco,Monitor,Completed
177076,Wired Headphones,5,11.99,4/28/2019,Boston,Headphones,Completed
306957,AA Batteries (4-pack),4,3.84,12/10/2019,San Francisco,Batteries,Completed
222813,AAA Batteries (4-pack),12,2.99,6/30/2019,San Francisco,Batteries,Cancelled
195404,Google Phone,1,60000,5/2/2019,Los Angeles,Phone,Completed
174831,Apple Airpods Headphones,8,15000,3/15/2019,San Francisco,Headphones,Completed
227282,27in FHD Monitor,8,149.99,7/28/2019,Dallas,Monitor,Completed
161457,Wired Headphones,12,11.99,2/19/2019,Los Angeles,Headphones,Completed
302122,iPhone,20,70000,12/9/2019,Boston,Phone,Completed
293059,iPhone,4,70000,11/5/2019,Boston,Phone,Completed
226993,USB-C Charging Cable,3,11.95,7/24/2019,New York City,Cable,Completed
233028,iPhone,4,70000,7/28/2019,Dallas,Phone,Completed
255060,20in Monitor,4,109.99,9/28/2019,Los Angeles,Monitor,Cancelled
246396,27in FHD Monitor,5,149.99,8/16/2019,Los Angeles,Monitor,Cancelled
295179,Google Phone,4,60000,11/6/2019,Dallas,Phone,Completed
282716,27in 4K Gaming Monitor,10,389.99,11/2/2019,Los Angeles,Monitor,Cancelled
222015,Bose SoundSport Headphones,12,99.99,6/3/2019,Boston,Headphones,Completed
