OrderId,Product,QuantityOrdered,PriceEach,OrderDate,CityStore,Category,OrderStatus
258739,ThinkPad Laptop,4,999.99,9/29/2019,Boston,Laptop,Completed
252323,Lightning Charging Cable,20,14.95,9/9/2019,San Francisco,Cable,Completed
160694,Wired Headphones,1,11.99,2/8/2019,Dallas,Headphones,Completed
214830,Wired Headphones,3,11.99,6/2/2019,San Francisco,Headphones,Completed
306867,Apple Airpods Headphones,5,15000,12/12/2019,New York City,Headphones,Completed
318267,AAA Batteries (4-pack),16,2.99,12/20/2019,New York City,Batteries,Cancelled
203832,Macbook Pro Laptop,6,1.7,5/11/2019,Los Angeles,Laptop,Completed
282206,AAA Batteries (4-pack),10,2.99,11/3/2019,Boston,Batteries,Completed
209986,20in Monitor,9,109.99,6/23/2019,Boston,Monitor,Completed
148380,ThinkPad Laptop,2,999.99,1/25/2019,Los Angeles,Laptop,Completed
285615,Apple Airpods Headphones,5,15000,11/26/2019,Boston,Headphones,Completed
258480,AA Batteries (4-pack),2,3.84,9/22/2019,San Francisco,Batteries,Cancelled
155993,27in FHD Monitor,1,149.99,2/14/2019,New York City,Monitor,Completed
284826,34in Ultrawide Monitor,16,379.99,11/20/2019,New York City,Monitor,Completed
303973,Bose SoundSport Headphones,9,99.99,12/18/2019,San Francisco,Headphones,Completed
300442,Bose SoundSport Headphones,12,99.99,12/19/2019,San Francisco,Headphones,Completed
261094,AAA Batteries (4-pack),16,2.99,10/1/2019,Los Angeles,Batteries,Completed
278535,Google Phone,6,60000,10/13/2019,Los Angeles,Phone,Completed
216664,AAA Batteries (4-pack),10,2.99,6/27/2019,Los Angeles,Batteries,Completed
278922,27in FHD Monitor,4,149.99,11/6/2019,San Francisco,Monitor,Cancelled
235814,27in 4K Gaming Monitor,5,389.99,7/30/2019,San Francisco,Monitor,Completed
187058,Lightning Charging Cable,3,14.95,4/8/2019,New York City,Cable,Completed
169468,ThinkPad Laptop,8,999.99,3/5/2019,Dallas,Laptop,Completed
301204,AAA Batteries (4-pack),2,2.99,12/14/2019,San Francisco,Batteries,Completed
213669,Apple Airpods Headphones,15,15000,6/16/2019,New York City,Headphones,Completed
316698,USB-C Charging Cable,25,11.95,12/26/2019,Los Angeles,Cable,Completed
185075,Apple Airpods Headphones,20,15000,4/14/2019,Los Angeles,Headphones,Completed
203436,AA Batteries (4-pack),4,3.84,5/15/2019,Boston,Batteries,Completed
169093,AAA Batteries (4-pack),4,2.99,3/10/2019,Dallas,Batteries,Cancelled
152575,AA Batteries (4-pack),25,3.84,2/16/2019,Dallas,Batteries,Completed
215893,Google Phone,2,60000,6/11/2019,Los Angeles,Phone,In Progress
309615,Lightning Charging Cable,5,14.95,12/12/2019,Los Angeles,Cable,Completed
240268,iPhone,5,70000,8/11/2019,San Francisco,Phone,Completed
208018,Macbook Pro Laptop,5,1.7,5/16/2019,San Francisco,Laptop,Cancelled
280381,Apple Airpods Headphones,16,15000,11/8/2019,Los Angeles,Headphones,Completed
201986,USB-C Charging Cable,20,11.95,5/19/2019,New York City,Cable,Completed
204487,Lightning Charging Cable,12,14.95,5/3/2019,San Francisco,Cable,Completed
231217,Apple Airpods Headphones,6,15000,7/22/2019,San Francisco,Headphones,Completed
199497,34in Ultrawide Monitor,15,379.99,5/12/2019,New York City,Monitor,Completed
301862,27in 4K Gaming Monitor,25,389.99,12/16/2019,Dallas,Monitor,In Progress
168828,Apple Airpods Headphones,10,15000,3/2/2019,Los Angeles,Headphones,Completed
245127,USB-C Charging Cable,1,11.95,8/9/2019,Dallas,Cable,Completed
255726,27in FHD Monitor,4,149.99,9/1/2019,Los Angeles,Monitor,In Progress
257161,AA Batteries (4-pack),4,3.84,9/16/2019,Boston,Batteries,Completed
178516,Lightning Charging Cable,8,14.95,4/17/2019,Dallas,Cable,Completed
281304,USB-C Charging Cable,8,11.95,11/3/2019,Boston,Cable,Completed
152179,Lightning Charging Cable,8,14.95,2/4/2019,San Francisco,Cable,Completed
166741,Lightning Charging Cable,9,14.95,3/24/2019,San Francisco,Cable,Completed
307376,Lightning Charging Cable,8,14.95,12/4/2019,San Francisco,Cable,Cancelled
261490,Google Phone,2,60000,10/29/2019,Boston,Phone,Completed
293484,AAA Batteries (4-pack),4,2.99,11/14/2019,New York City,Batteries,Cancelled
209468,Google Phone,12,60000,5/18/2019,Los Angeles,Phone,In Progress
153364,Wired Headphones,15,11.99,2/11/2019,Los Angeles,Headphones,Completed
295461,AA Batteries (4-pack),20,3.84,11/18/2019,Dallas,Batteries,Completed
310919,Bose SoundSport Headphones,4,99.99,12/16/2019,Dallas,Headphones,Completed
200411,LG Dryer,15,600,5/8/2019,New York City,Dryer,In Progress
191515,Apple Airpods Headphones,12,15000,4/2/2019,San Francisco,Headphones,Completed
236335,Lightning Charging Cable,4,14.95,7/7/2019,Boston,Cable,In Progress
204085,USB-C Charging Cable,15,11.95,5/6/2019,Dallas,Cable,Completed
311440,Wired Headphones,10,11.99,12/22/2019,Boston,Headphones,Completed
143393,USB-C Charging Cable,15,11.95,1/14/2019,Boston,Cable,Completed
167780,Lightning Charging Cable,20,14.95,3/17/2019,Los Angeles,Cable,Completed
243549,Lightning Charging Cable,3,14.95,8/31/2019,Los Angeles,Cable,Cancelled
270020,ThinkPad Laptop,8,999.99,10/21/2019,Boston,Laptop,Completed
146540,AA Batteries (4-pack),2,3.84,1/30/2019,San Francisco,Batteries,Cancelled
191768,iPhone,15,70000,4/16/2019,Dallas,Phone,Cancelled
271342,iPhone,3,70000,10/18/2019,Los Angeles,Phone,Completed
206175,Wired Headphones,12,11.99,5/31/2019,Dallas,Headphones,Completed
163064,Wired Headphones,2,11.99,3/25/2019,San Francisco,Headphones,Completed
193337,USB-C Charging Cable,12,11.95,4/13/2019,Boston,Cable,Completed
203945,iPhone,25,70000,5/11/2019,Los Angeles,Phone,Completed
183381,Lightning Charging Cable,4,14.95,4/17/2019,Boston,Cable,Completed
146031,AA Batteries (4-pack),100,3.84,1/12/2019,San Francisco,Batteries,Completed
252576,USB-C Charging Cable,25,11.95,9/15/2019,New York City,Cable,Completed
192542,Wired Headphones,8,11.99,4/15/2019,Boston,Headphones,Completed
205276,Bose SoundSport Headphones,5,99.99,5/14/2019,San Francisco,Headphones,Cancelled
220728,Wired Headphones,12,11.99,6/20/2019,Boston,Headphones,Completed
266093,Macbook Pro Laptop,5,1.7,10/11/2019,San Francisco,Laptop,Completed
233191,AA Batteries (4-pack),6,3.84,7/26/2019,New York City,Batteries,Completed
143006,Wired Headphones,16,11.99,1/29/2019,Dallas,Headphones,Completed
273426,Wired Headphones,16,11.99,10/26/2019,San Francisco,Headphones,Completed
278017,27in FHD Monitor,8,149.99,10/23/2019,Dallas,Monitor,In Progress
187579,AA Batteries (4-pack),6,3.84,4/13/2019,Los Angeles,Batteries,Completed
298453,AA Batteries (4-pack),10,3.84,12/17/2019,San Francisco,Batteries,Completed
277350,ThinkPad Laptop,15,999.99,10/31/2019,New York City,Laptop,Completed
196886,Wired Headphones,3,11.99,5/27/2019,Los Angeles,Headphones,Cancelled
291525,Apple Airpods Headphones,4,15000,11/7/2019,Dallas,Headphones,In Progress
253904,27in 4K Gaming Monitor,3,389.99,9/30/2019,Dallas,Monitor,Completed
258343,Apple Airpods Headphones,20,15000,9/2/2019,Los Angeles,Headphones,Completed
196889,ThinkPad Laptop,9,999.99,5/31/2019,Boston,Laptop,Completed
265176,AAA Batteries (4-pack),16,2.99,10/20/2019,San Francisco,Batteries,Completed
151914,AAA Batteries (4-pack),10,2.99,2/22/2019,Dallas,Batteries,Completed
260981,Bose SoundSport Headphones,4,99.99,10/12/2019,Dallas,Headphones,Completed
310517,Flatscreen TV,12,30000,12/4/2019,San Francisco,TV,Completed
268451,Flatscreen TV,4,30000,10/24/2019,Los Angeles,TV,Completed
293883,Lightning Charging Cable,3,14.95,11/8/2019,Los Angeles,Cable,Completed
304622,AAA Batteries (4-pack),8,2.99,12/18/2019,Boston,Batteries,Completed
208682,Wired Headphones,15,11.99,5/25/2019,Dallas,Headphones,Completed
184700,AA Batteries (4-pack),20,3.84,4/4/2019,Boston,Batteries,In Progress
169861,USB-C Charging Cable,20,11.95,3/18/2019,San Francisco,Cable,Cancelled
312095,34in Ultrawide Monitor,4,379.99,12/27/2019,Boston,Monitor,Cancelled
156112,Lightning Charging Cable,8,14.95,2/28/2019,Los Angeles,Cable,Completed
300287,AA Batteries (4-pack),24,3.84,12/1/2019,San Francisco,Batteries,Completed
211960,Apple Airpods Headphones,25,15000,6/27/2019,Los Angeles,Headphones,Completed
231351,Apple Airpods Headphones,2,15000,7/22/2019,New York City,Headphones,In Progress
290215,Google Phone,3,60000,11/3/2019,Dallas,Phone,Completed
314587,34in Ultrawide Monitor,3,379.99,12/1/2019,San Francisco,Monitor,Completed
308153,34in Ultrawide Monitor,10,379.99,12/25/2019,Boston,Monitor,Completed
212088,Wired Headphones,20,11.99,6/10/2019,San Francisco,Headphones,In Progress
286538,AAA Batteries (4-pack),8,2.99,11/25/2019,Dallas,Batteries,Completed
255348,Lightning Charging Cable,3,14.95,9/17/2019,Los Angeles,Cable,In Progress
313009,AAA Batteries (4-pack),6,2.99,12/20/2019,San Francisco,Batteries,Completed
220484,AAA Batteries (4-pack),6,2.99,6/9/2019,New York City,Batteries,Completed
313944,20in Monitor,4,109.99,12/25/2019,Dallas,Monitor,Completed
276043,AAA Batteries (4-pack),20,2.99,10/15/2019,San Francisco,Batteries,Completed
306474,Wired Headphones,10,11.99,12/15/2019,Los Angeles,Headphones,Completed
170007,Lightning Charging Cable,3,14.95,3/31/2019,Dallas,Cable,Cancelled
191622,Lightning Charging Cable,5,14.95,4/9/2019,Los Angeles,Cable,Completed
302663,Apple Airpods Headphones,2,15000,12/14/2019,San Francisco,Headphones,Completed
191098,Wired Headphones,15,11.99,4/21/2019,Boston,Headphones,Completed
225727,Lightning Charging Cable,12,14.95,7/16/2019,Dallas,Cable,Completed
289039,Apple Airpods Headphones,8,15000,11/14/2019,New York City,Headphones,Completed
192030,AAA Batteries (4-pack),2,2.99,4/24/2019,Boston,Batteries,Completed
284972,27in FHD Monitor,20,149.99,11/16/2019,Boston,Monitor,Completed
249176,AAA Batteries (4-pack),16,2.99,9/15/2019,Los Angeles,Batteries,Completed
159637,Bose SoundSport Headphones,12,99.99,2/2/2019,New York City,Headphones,Completed
298337,Macbook Pro Laptop,5,1.7,12/29/2019,Dallas,Laptop,Completed
188359,Apple Airpods Headphones,6,15000,4/23/2019,Dallas,Headphones,Completed
171049,USB-C Charging Cable,6,11.95,3/4/2019,Dallas,Cable,Completed
175893,AAA Batteries (4-pack),4,2.99,3/17/2019,Los Angeles,Batteries,Cancelled
207482,AA Batteries (4-pack),8,3.84,5/27/2019,Dallas,Batteries,Completed
318255,Wired Headphones,3,11.99,12/13/2019,Boston,Headphones,Cancelled
231863,USB-C Charging Cable,20,11.95,7/14/2019,Boston,Cable,Completed
231363,AAA Batteries (4-pack),32,2.99,7/20/2019,Dallas,Batteries,Cancelled
146793,AAA Batteries (4-pack),12,2.99,1/10/2019,Dallas,Batteries,Completed
261892,USB-C Charging Cable,10,11.95,10/11/2019,San Francisco,Cable,In Progress
164499,Google Phone,9,60000,3/9/2019,Los Angeles,Phone,Completed
291921,ThinkPad Laptop,2,999.99,11/25/2019,Dallas,Laptop,Completed
298194,Lightning Charging Cable,1,14.95,12/16/2019,Dallas,Cable,Cancelled
143539,Google Phone,10,60000,1/8/2019,Dallas,Phone,Completed
169998,USB-C Charging Cable,10,11.95,3/7/2019,Los Angeles,Cable,Completed
256658,ThinkPad Laptop,5,999.99,9/23/2019,Boston,Laptop,Completed
149946,AA Batteries (4-pack),8,3.84,1/17/2019,Boston,Batteries,Completed
173145,Bose SoundSport Headphones,12,99.99,3/24/2019,Los Angeles,Headphones,Cancelled
141550,iPhone,15,70000,1/31/2019,Dallas,Phone,Completed
189401,USB-C Charging Cable,5,11.95,4/30/2019,New York City,Cable,In Progress
193349,USB-C Charging Cable,15,11.95,4/7/2019,Los Angeles,Cable,Completed
297149,Lightning Charging Cable,12,14.95,12/14/2019,Dallas,Cable,Cancelled
231482,Bose SoundSport Headphones,10,99.99,7/16/2019,Los Angeles,Headphones,Completed
248512,Macbook Pro Laptop,20,1.7,9/19/2019,Dallas,Laptop,Cancelled
159399,AAA Batteries (4-pack),10,2.99,2/28/2019,Boston,Batteries,In Progress
302252,27in 4K Gaming Monitor,1,389.99,12/1/2019,San Francisco,Monitor,Cancelled
202897,Lightning Charging Cable,9,14.95,5/20/2019,New York City,Cable,Completed
192289,Macbook Pro Laptop,8,1.7,4/29/2019,Los Angeles,Laptop,In Progress
238952,ThinkPad Laptop,2,999.99,8/11/2019,New York City,Laptop,Completed
249307,AA Batteries (4-pack),6,3.84,9/2/2019,Boston,Batteries,Completed
312485,USB-C Charging Cable,16,11.95,12/13/2019,San Francisco,Cable,Completed
158351,Wired Headphones,16,11.99,2/3/2019,Dallas,Headphones,Completed
191369,34in Ultrawide Monitor,25,379.99,4/13/2019,Dallas,Monitor,In Progress
192170,USB-C Charging Cable,8,11.95,4/27/2019,New York City,Cable,Completed
148907,Flatscreen TV,2,30000,1/23/2019,New York City,TV,Completed
196097,USB-C Charging Cable,12,11.95,5/23/2019,Dallas,Cable,Completed
272786,Wired Headphones,10,11.99,10/2/2019,Dallas,Headphones,Completed
251930,AAA Batteries (4-pack),5,2.99,9/14/2019,Boston,Batteries,Completed
196868,27in 4K Gaming Monitor,4,389.99,5/12/2019,Dallas,Monitor,Completed
310785,Wired Headphones,32,11.99,12/31/2019,Los Angeles,Headphones,Cancelled
162522,Lightning Charging Cable,4,14.95,3/3/2019,San Francisco,Cable,Cancelled
146814,AAA Batteries (4-pack),6,2.99,1/13/2019,Los Angeles,Batteries,Completed
197934,AAA Batteries (4-pack),3,2.99,5/19/2019,Boston,Batteries,Completed
193614,AA Batteries (4-pack),3,3.84,4/30/2019,New York City,Batteries,Completed
164773,Bose SoundSport Headphones,16,99.99,3/30/2019,San Francisco,Headphones,Completed
141964,AA Batteries (4-pack),10,3.84,1/21/2019,Los Angeles,Batteries,Completed
282730,Bose SoundSport Headphones,5,99.99,11/24/2019,Los Angeles,Headphones,Completed
275260,Apple Airpods Headphones,10,15000,10/12/2019,Los Angeles,Headphones,In Progress
198196,27in FHD Monitor,10,149.99,5/28/2019,Boston,Monitor,In Progress
206059,Lightning Charging Cable,20,14.95,5/7/2019,Boston,Cable,Cancelled
251022,USB-C Charging Cable,1,11.95,9/24/2019,New York City,Cable,Completed
158476,27in FHD Monitor,4,149.99,2/3/2019,Boston,Monitor,Completed
201727,AAA Batteries (4-pack),15,2.99,5/8/2019,Boston,Batteries,Completed
266864,Apple Airpods Headphones,6,15000,10/2/2019,Dallas,Headphones,Completed
201852,34in Ultrawide Monitor,25,379.99,5/31/2019,New York City,Monitor,In Progress
195302,AAA Batteries (4-pack),8,2.99,5/30/2019,Dallas,Batteries,Cancelled
238967,AA Batteries (4-pack),2,3.84,8/16/2019,New York City,Batteries,Completed
278160,34in Ultrawide Monitor,6,379.99,10/29/2019,New York City,Monitor,Cancelled
316022,AAA Batteries (4-pack),10,2.99,12/4/2019,Dallas,Batteries,Cancelled
207089,Lightning Charging Cable,16,14.95,5/24/2019,Dallas,Cable,In Progress
223738,USB-C Charging Cable,12,11.95,7/12/2019,Los Angeles,Cable,Completed
150726,USB-C Charging Cable,12,11.95,2/9/2019,San Francisco,Cable,Completed
315760,34in Ultrawide Monitor,25,379.99,12/21/2019,Los Angeles,Monitor,Completed
270032,Wired Headphones,16,11.99,10/23/2019,Los Angeles,Headphones,Completed
195823,Apple Airpods Headphones,9,15000,5/21/2019,Boston,Headphones,Completed
188216,Lightning Charging Cable,10,14.95,4/4/2019,Boston,Cable,Completed
241063,USB-C Charging Cable,4,11.95,8/2/2019,San Francisco,Cable,Completed
168819,Bose SoundSport Headphones,9,99.99,3/27/2019,New York City,Headphones,Cancelled
202132,20in Monitor,20,109.99,5/19/2019,San Francisco,Monitor,Completed
217185,AAA Batteries (4-pack),6,2.99,6/3/2019,Dallas,Batteries,Completed
177081,Flatscreen TV,5,30000,4/9/2019,Boston,TV,Completed
275537,Wired Headphones,6,11.99,10/20/2019,New York City,Headphones,In Progress
261109,Bose SoundSport Headphones,20,99.99,10/3/2019,New York City,Headphones,Cancelled
298471,20in Monitor,5,109.99,12/5/2019,Boston,Monitor,Completed
298465,iPhone,6,70000,12/4/2019,New York City,Phone,Completed
158613,27in 4K Gaming Monitor,15,389.99,2/27/2019,Los Angeles,Monitor,In Progress
254824,USB-C Charging Cable,8,11.95,9/28/2019,Dallas,Cable,Completed
233200,34in Ultrawide Monitor,16,379.99,7/21/2019,San Francisco,Monitor,Completed
280887,USB-C Charging Cable,20,11.95,11/6/2019,Los Angeles,Cable,Cancelled
294413,USB-C Charging Cable,4,11.95,11/21/2019,New York City,Cable,Completed
232387,AA Batteries (4-pack),20,3.84,7/30/2019,Los Angeles,Batteries,Completed
188350,Apple Airpods Headphones,4,15000,4/25/2019,Los Angeles,Headphones,Completed
150750,iPhone,4,70000,2/5/2019,San Francisco,Phone,Completed
227278,Lightning Charging Cable,15,14.95,7/15/2019,Los Angeles,Cable,Completed
269892,27in 4K Gaming Monitor,25,389.99,10/14/2019,Los Angeles,Monitor,Completed
247866,AAA Batteries (4-pack),12,2.99,8/30/2019,Boston,Batteries,Cancelled
185209,Bose SoundSport Headphones,20,99.99,4/21/2019,San Francisco,Headphones,Completed
229267,Vareebadd Phone,4,40000,7/19/2019,Dallas,Phone,Completed
177992,Bose SoundSport Headphones,10,99.99,4/27/2019,Dallas,Headphones,Completed
189407,AAA Batteries (4-pack),8,2.99,4/8/2019,San Francisco,Batteries,Cancelled
167774,USB-C Charging Cable,12,11.95,3/4/2019,Dallas,Cable,Completed
315114,Lightning Charging Cable,4,14.95,12/20/2019,New York City,Cable,Cancelled
289947,AAA Batteries (4-pack),4,2.99,11/3/2019,Dallas,Batteries,Completed
145218,AA Batteries (4-pack),30,3.84,1/27/2019,New York City,Batteries,Completed
297030,Apple Airpods Headphones,4,15000,12/22/2019,Dallas,Headphones,Completed
179168,Wired Headphones,20,11.99,4/14/2019,Dallas,Headphones,Cancelled
207616,AA Batteries (4-pack),5,3.84,5/11/2019,New York City,Batteries,Cancelled
289563,27in FHD Monitor,16,149.99,11/5/2019,New York City,Monitor,Completed
187582,AAA Batteries (4-pack),8,2.99,4/23/2019,Boston,Batteries,Cancelled
166595,Apple Airpods Headphones,4,15000,3/31/2019,Dallas,Headphones,Completed
163981,USB-C Charging Cable,20,11.95,3/14/2019,San Francisco,Cable,Completed
266358,Macbook Pro Laptop,20,1.7,10/3/2019,Dallas,Laptop,Completed
264765,AAA Batteries (4-pack),5,2.99,10/8/2019,Dallas,Batteries,Completed
303193,AA Batteries (4-pack),6,3.84,12/16/2019,San Francisco,Batteries,Completed
198988,USB-C Charging Cable,16,11.95,5/15/2019,Los Angeles,Cable,Completed
180621,Flatscreen TV,12,30000,4/1/2019,New York City,TV,Completed
201453,Apple Airpods Headphones,15,15000,5/26/2019,San Francisco,Headphones,Cancelled
221520,Lightning Charging Cable,18,14.95,6/20/2019,San Francisco,Cable,In Progress
287446,AAA Batteries (4-pack),8,2.99,11/11/2019,Los Angeles,Batteries,Completed
306066,Bose SoundSport Headphones,3,99.99,12/15/2019,Dallas,Headphones,Cancelled
159387,USB-C Charging Cable,5,11.95,2/16/2019,Los Angeles,Cable,Completed
288366,Bose SoundSport Headphones,10,99.99,11/3/2019,Los Angeles,Headphones,Completed
172353,27in FHD Monitor,8,149.99,3/1/2019,Boston,Monitor,Cancelled
238434,USB-C Charging Cable,8,11.95,8/18/2019,Los Angeles,Cable,Completed
236865,USB-C Charging Cable,8,11.95,8/9/2019,New York City,Cable,Completed
319437,Lightning Charging Cable,10,14.95,12/28/2019,New York City,Cable,Cancelled
215095,AA Batteries (4-pack),1,3.84,6/7/2019,Los Angeles,Batteries,Completed
268061,LG Dryer,4,600,10/14/2019,New York City,Dryer,Completed
243135,ThinkPad Laptop,10,999.99,8/26/2019,San Francisco,Laptop,Completed
265825,Google Phone,4,60000,10/16/2019,Boston,Phone,Completed
173407,Wired Headphones,1,11.99,3/2/2019,San Francisco,Headphones,Completed
195686,Wired Headphones,6,11.99,5/13/2019,Los Angeles,Headphones,Cancelled
155719,34in Ultrawide Monitor,12,379.99,2/19/2019,Boston,Monitor,Completed
252838,Lightning Charging Cable,5,14.95,9/22/2019,New York City,Cable,Completed
267543,Bose SoundSport Headphones,2,99.99,10/6/2019,Los Angeles,Headphones,Completed
298983,Flatscreen TV,12,30000,12/14/2019,Los Angeles,TV,Completed
258367,Wired Headphones,5,11.99,9/3/2019,Los Angeles,Headphones,Completed
158732,AAA Batteries (4-pack),25,2.99,2/17/2019,San Francisco,Batteries,Completed
286925,iPhone,5,70000,11/29/2019,Dallas,Phone,Completed
200283,USB-C Charging Cable,4,11.95,5/16/2019,New York City,Cable,Cancelled
214321,AA Batteries (4-pack),15,3.84,6/3/2019,Los Angeles,Batteries,Completed
152566,Google Phone,16,60000,2/8/2019,Los Angeles,Phone,Completed
292835,AA Batteries (4-pack),15,3.84,11/7/2019,Dallas,Batteries,Completed
284308,USB-C Charging Cable,10,11.95,11/30/2019,Dallas,Cable,Completed
204207,27in 4K Gaming Monitor,2,389.99,5/19/2019,Los Angeles,Monitor,Completed
170656,Apple Airpods Headphones,3,15000,3/10/2019,Dallas,Headphones,Completed
298325,AA Batteries (4-pack),15,3.84,12/13/2019,San Francisco,Batteries,Completed
276981,AA Batteries (4-pack),10,3.84,10/15/2019,Boston,Batteries,Completed
169873,AAA Batteries (4-pack),9,2.99,3/15/2019,Dallas,Batteries,In Progress
183768,Flatscreen TV,4,30000,4/22/2019,Dallas,TV,Completed
215741,Flatscreen TV,4,30000,6/3/2019,Los Angeles,TV,Cancelled
253517,Bose SoundSport Headphones,4,99.99,9/6/2019,Boston,Headphones,Completed
288372,Bose SoundSport Headphones,3,99.99,11/2/2019,New York City,Headphones,Cancelled
303172,iPhone,2,70000,12/14/2019,New York City,Phone,Completed
250754,Wired Headphones,20,11.99,9/28/2019,New York City,Headphones,Completed
196606,Lightning Charging Cable,1,14.95,5/19/2019,Dallas,Cable,Completed
181398,USB-C Charging Cable,15,11.95,4/30/2019,San Francisco,Cable,Completed
147993,Bose SoundSport Headphones,5,99.99,1/11/2019,Los Angeles,Headphones,Completed
264524,Apple Airpods Headphones,10,15000,10/10/2019,New York City,Headphones,Completed
216542,AA Batteries (4-pack),2,3.84,6/26/2019,Dallas,Batteries,Completed
207244,Wired Headphones,3,11.99,5/22/2019,Dallas,Headphones,Completed
202906,20in Monitor,25,109.99,5/9/2019,Los Angeles,Monitor,Completed
218251,Lightning Charging Cable,30,14.95,6/12/2019,Dallas,Cable,Completed
244975,AA Batteries (4-pack),4,3.84,8/15/2019,New York City,Batteries,Completed
255336,USB-C Charging Cable,1,11.95,9/11/2019,Boston,Cable,Cancelled
157166,AA Batteries (4-pack),15,3.84,2/19/2019,San Francisco,Batteries,Completed
252442,20in Monitor,6,109.99,9/17/2019,New York City,Monitor,Completed
316162,AA Batteries (4-pack),40,3.84,12/14/2019,Boston,Batteries,Completed
211305,Wired Headphones,4,11.99,6/13/2019,San Francisco,Headphones,Completed
169090,USB-C Charging Cable,6,11.95,3/12/2019,New York City,Cable,In Progress
227680,Wired Headphones,12,11.99,7/18/2019,Los Angeles,Headphones,Completed
255327,USB-C Charging Cable,8,11.95,9/15/2019,Dallas,Cable,In Progress
254550,Lightning Charging Cable,15,14.95,9/6/2019,San Francisco,Cable,Completed
177468,Bose SoundSport Headphones,9,99.99,4/12/2019,Boston,Headphones,Completed
275668,Flatscreen TV,4,30000,10/26/2019,Boston,TV,Completed
211424,AA Batteries (4-pack),10,3.84,6/2/2019,San Francisco,Batteries,Completed
167122,AA Batteries (4-pack),12,3.84,3/11/2019,San Francisco,Batteries,Cancelled
221270,Apple Airpods Headphones,4,15000,6/11/2019,Los Angeles,Headphones,Completed
318663,Flatscreen TV,6,30000,12/6/2019,New York City,TV,Completed
195293,AA Batteries (4-pack),10,3.84,5/5/2019,Boston,Batteries,Cancelled
165806,USB-C Charging Cable,3,11.95,3/1/2019,Dallas,Cable,Completed
229261,AAA Batteries (4-pack),5,2.99,7/22/2019,Boston,Batteries,Completed
220746,Lightning Charging Cable,1,14.95,6/29/2019,New York City,Cable,Completed
273417,Lightning Charging Cable,20,14.95,10/19/2019,New York City,Cable,Completed
202126,Wired Headphones,10,11.99,5/16/2019,New York City,Headphones,Completed
208661,USB-C Charging Cable,15,11.95,5/26/2019,Boston,Cable,Completed
144438,Wired Headphones,25,11.99,1/2/2019,Los Angeles,Headphones,Completed
142479,ThinkPad Laptop,25,999.99,1/21/2019,San Francisco,Laptop,Completed
176426,Wired Headphones,6,11.99,3/8/2019,Boston,Headphones,Cancelled
264914,27in FHD Monitor,12,149.99,10/14/2019,Dallas,Monitor,Completed
156109,Bose SoundSport Headphones,2,99.99,2/18/2019,San Francisco,Headphones,Completed
285627,USB-C Charging Cable,15,11.95,11/18/2019,Los Angeles,Cable,Completed
161867,ThinkPad Laptop,4,999.99,2/11/2019,San Francisco,Laptop,Completed
310392,Lightning Charging Cable,20,14.95,12/28/2019,Boston,Cable,Completed
160170,AA Batteries (4-pack),8,3.84,2/25/2019,Dallas,Batteries,Completed
305545,Bose SoundSport Headphones,4,99.99,12/25/2019,Boston,Headphones,Cancelled
190717,AAA Batteries (4-pack),8,2.99,4/26/2019,Los Angeles,Batteries,Completed
236585,USB-C Charging Cable,5,11.95,7/29/2019,New York City,Cable,Completed
143125,AAA Batteries (4-pack),12,2.99,1/15/2019,Los Angeles,Batteries,Completed
207241,Apple Airpods Headphones,4,15000,5/13/2019,New York City,Headphones,Cancelled
158339,Wired Headphones,20,11.99,2/5/2019,Los Angeles,Headphones,Completed
213913,Lightning Charging Cable,5,14.95,6/17/2019,Boston,Cable,In Progress
272893,Bose SoundSport Headphones,6,99.99,10/14/2019,San Francisco,Headphones,Completed
227406,Wired Headphones,12,11.99,7/4/2019,Boston,Headphones,In Progress
154546,Apple Airpods Headphones,20,15000,2/22/2019,Los Angeles,Headphones,In Progress
269240,Lightning Charging Cable,30,14.95,10/11/2019,New York City,Cable,Completed
311586,ThinkPad Laptop,20,999.99,12/1/2019,San Francisco,Laptop,Completed
158089,Wired Headphones,2,11.99,2/18/2019,Dallas,Headphones,In Progress
180892,AA Batteries (4-pack),4,3.84,4/19/2019,Dallas,Batteries,Completed
141443,Lightning Charging Cable,6,14.95,1/15/2019,Dallas,Cable,Completed
219948,USB-C Charging Cable,2,11.95,6/21/2019,Boston,Cable,In Progress
204204,Lightning Charging Cable,4,14.95,5/25/2019,San Francisco,Cable,Completed
148901,AAA Batteries (4-pack),4,2.99,1/13/2019,Los Angeles,Batteries,Completed
177227,AA Batteries (4-pack),4,3.84,4/12/2019,New York City,Batteries,Completed
317463,Vareebadd Phone,9,40000,12/16/2019,Dallas,Phone,Cancelled
257688,USB-C Charging Cable,4,11.95,9/4/2019,San Francisco,Cable,Completed
284713,Macbook Pro Laptop,8,1.7,11/4/2019,Boston,Laptop,Completed
268195,AAA Batteries (4-pack),40,2.99,10/5/2019,Dallas,Batteries,Completed
162805,AAA Batteries (4-pack),20,2.99,3/11/2019,New York City,Batteries,Completed
268591,Wired Headphones,8,11.99,10/24/2019,Boston,Headphones,Completed
212484,iPhone,12,70000,6/14/2019,Boston,Phone,Completed
256515,USB-C Charging Cable,20,11.95,9/30/2019,Los Angeles,Cable,Completed
290194,Apple Airpods Headphones,25,15000,11/2/2019,Boston,Headphones,Completed
